img1,img2,match
_query/qt10/q10.jpg,_train/qt5/29.jpg,0
_query/qt10/q10.jpg,_train/qt5/30.jpg,0
_query/qt10/q10.jpg,_train/qt5/31.jpg,0
_query/qt10/q10.jpg,_train/qt5/32.jpg,0
_query/qt10/q10.jpg,_train/qt5/33.jpg,0
_query/qt10/q10.jpg,_train/qt5/34.jpg,0
_query/qt10/q10.jpg,_train/qt5/35.jpg,0
_query/qt10/q10.jpg,_train/qt5/36.JPG,0
_query/qt10/q10.jpg,_train/qt5/37.jpg,0
_query/qt10/q10.jpg,_train/qt5/38.jpg,0
_query/qt10/q10.jpg,_train/qt6/39.jpg,0
_query/qt10/q10.jpg,_train/qt6/40.jpg,0
_query/qt10/q10.jpg,_train/qt7/41.jpg,0
_query/qt10/q10.jpg,_train/qt7/42.jpg,0
_query/qt10/q10.jpg,_train/qt7/43.jpg,0
_query/qt10/q10.jpg,_train/qt7/44.jpg,0
_query/qt10/q10.jpg,_train/qt7/45.jpg,0
_query/qt10/q10.jpg,_train/qt7/46.jpg,0
_query/qt10/q10.jpg,_train/qt7/47.jpg,0
_query/qt10/q10.jpg,_train/qt7/48.jpg,0
_query/qt10/q10.jpg,_train/qt7/49.jpg,0
_query/qt10/q10.jpg,_train/qt7/50.jpg,0
_query/qt10/q10.jpg,_train/qt7/51.jpg,0
_query/qt10/q10.jpg,_train/qt7/52.jpg,0
_query/qt10/q10.jpg,_train/qt8/53.jpg,0
_query/qt10/q10.jpg,_train/qt8/54.jpg,0
_query/qt10/q10.jpg,_train/qt8/55.JPG,0
_query/qt10/q10.jpg,_train/qt8/56.jpg,0
_query/qt10/q10.jpg,_train/qt8/57.jpg,0
_query/qt10/q10.jpg,_train/qt8/58.jpg,0
_query/qt10/q10.jpg,_train/qt8/59.jpg,0
_query/qt10/q10.jpg,_train/qt8/60.jpg,0
_query/qt10/q10.jpg,_train/qt9/61.jpg,0
_query/qt11/q11.jpg,_train/qt1/1.jpg,0
_query/qt11/q11.jpg,_train/qt1/2.jpg,0
_query/qt11/q11.jpg,_train/qt1/3.jpg,0
_query/qt11/q11.jpg,_train/qt1/4.jpg,0
_query/qt11/q11.jpg,_train/qt1/5.jpg,0
_query/qt11/q11.jpg,_train/qt1/6.jpg,0
_query/qt11/q11.jpg,_train/qt1/7.jpg,0
_query/qt11/q11.jpg,_train/qt1/8.jpg,0
_query/qt11/q11.jpg,_train/qt10/62.jpg,0
_query/qt11/q11.jpg,_train/qt10/63.jpg,0
_query/qt11/q11.jpg,_train/qt10/64.jpg,0
_query/qt11/q11.jpg,_train/qt10/65.jpg,0
_query/qt11/q11.jpg,_train/qt10/66.jpg,0
_query/qt11/q11.jpg,_train/qt10/67.jpg,0
_query/qt11/q11.jpg,_train/qt11/68.jpg,1
_query/qt11/q11.jpg,_train/qt11/69.jpg,1
_query/qt11/q11.jpg,_train/qt11/70.jpg,1
_query/qt11/q11.jpg,_train/qt11/71.jpg,1
_query/qt11/q11.jpg,_train/qt11/72.jpg,1
_query/qt11/q11.jpg,_train/qt11/73.jpg,1
_query/qt11/q11.jpg,_train/qt12/74.jpg,0
_query/qt11/q11.jpg,_train/qt12/75.jpg,0
_query/qt11/q11.jpg,_train/qt12/76.jpg,0
_query/qt11/q11.jpg,_train/qt12/77.jpg,0
_query/qt11/q11.jpg,_train/qt12/78.jpg,0
_query/qt11/q11.jpg,_train/qt12/79.jpg,0
_query/qt11/q11.jpg,_train/qt12/80.jpg,0
_query/qt11/q11.jpg,_train/qt12/81.jpg,0
_query/qt11/q11.jpg,_train/qt12/82.jpg,0
_query/qt11/q11.jpg,_train/qt12/83.jpg,0
_query/qt11/q11.jpg,_train/qt12/84.jpg,0
_query/qt11/q11.jpg,_train/qt12/85.jpg,0
_query/qt11/q11.jpg,_train/qt12/86.jpg,0
_query/qt11/q11.jpg,_train/qt12/87.jpg,0
_query/qt11/q11.jpg,_train/qt12/88.jpg,0
_query/qt11/q11.jpg,_train/qt12/89.jpg,0
_query/qt11/q11.jpg,_train/qt2/10.jpg,0
_query/qt11/q11.jpg,_train/qt2/11.jpg,0
_query/qt11/q11.jpg,_train/qt2/12.jpg,0
_query/qt11/q11.jpg,_train/qt2/13.jpg,0
_query/qt11/q11.jpg,_train/qt2/14.jpg,0
_query/qt11/q11.jpg,_train/qt2/15.jpg,0
_query/qt11/q11.jpg,_train/qt2/16.jpg,0
_query/qt11/q11.jpg,_train/qt2/17.jpg,0
_query/qt11/q11.jpg,_train/qt2/9.jpg,0
_query/qt11/q11.jpg,_train/qt3/18.jpg,0
_query/qt11/q11.jpg,_train/qt3/19.jpg,0
_query/qt11/q11.jpg,_train/qt3/20.jpg,0
_query/qt11/q11.jpg,_train/qt3/21.jpg,0
_query/qt11/q11.jpg,_train/qt3/22.jpg,0
_query/qt11/q11.jpg,_train/qt4/23.jpg,0
_query/qt11/q11.jpg,_train/qt4/24.jpg,0
_query/qt11/q11.jpg,_train/qt4/25.jpg,0
_query/qt11/q11.jpg,_train/qt5/26.jpg,0
_query/qt11/q11.jpg,_train/qt5/27.jpg,0
_query/qt11/q11.jpg,_train/qt5/28.jpg,0
_query/qt11/q11.jpg,_train/qt5/29.jpg,0
_query/qt11/q11.jpg,_train/qt5/30.jpg,0
_query/qt11/q11.jpg,_train/qt5/31.jpg,0
_query/qt11/q11.jpg,_train/qt5/32.jpg,0
_query/qt11/q11.jpg,_train/qt5/33.jpg,0
_query/qt11/q11.jpg,_train/qt5/34.jpg,0
_query/qt11/q11.jpg,_train/qt5/35.jpg,0
_query/qt11/q11.jpg,_train/qt5/36.JPG,0
_query/qt11/q11.jpg,_train/qt5/37.jpg,0
_query/qt11/q11.jpg,_train/qt5/38.jpg,0
_query/qt11/q11.jpg,_train/qt6/39.jpg,0
_query/qt11/q11.jpg,_train/qt6/40.jpg,0
_query/qt11/q11.jpg,_train/qt7/41.jpg,0
_query/qt11/q11.jpg,_train/qt7/42.jpg,0
_query/qt11/q11.jpg,_train/qt7/43.jpg,0
_query/qt11/q11.jpg,_train/qt7/44.jpg,0
_query/qt11/q11.jpg,_train/qt7/45.jpg,0
_query/qt11/q11.jpg,_train/qt7/46.jpg,0
_query/qt11/q11.jpg,_train/qt7/47.jpg,0
_query/qt11/q11.jpg,_train/qt7/48.jpg,0
_query/qt11/q11.jpg,_train/qt7/49.jpg,0
_query/qt11/q11.jpg,_train/qt7/50.jpg,0
_query/qt11/q11.jpg,_train/qt7/51.jpg,0
_query/qt11/q11.jpg,_train/qt7/52.jpg,0
_query/qt11/q11.jpg,_train/qt8/53.jpg,0
_query/qt11/q11.jpg,_train/qt8/54.jpg,0
_query/qt11/q11.jpg,_train/qt8/55.JPG,0
_query/qt11/q11.jpg,_train/qt8/56.jpg,0
_query/qt11/q11.jpg,_train/qt8/57.jpg,0
_query/qt11/q11.jpg,_train/qt8/58.jpg,0
_query/qt11/q11.jpg,_train/qt8/59.jpg,0
_query/qt11/q11.jpg,_train/qt8/60.jpg,0
_query/qt11/q11.jpg,_train/qt9/61.jpg,0
_query/qt12/q12.jpg,_train/qt1/1.jpg,0
_query/qt12/q12.jpg,_train/qt1/2.jpg,0
_query/qt12/q12.jpg,_train/qt1/3.jpg,0
_query/qt12/q12.jpg,_train/qt1/4.jpg,0
_query/qt12/q12.jpg,_train/qt1/5.jpg,0
_query/qt12/q12.jpg,_train/qt1/6.jpg,0
_query/qt12/q12.jpg,_train/qt1/7.jpg,0
_query/qt12/q12.jpg,_train/qt1/8.jpg,0
_query/qt12/q12.jpg,_train/qt10/62.jpg,0
_query/qt12/q12.jpg,_train/qt10/63.jpg,0
_query/qt12/q12.jpg,_train/qt10/64.jpg,0
_query/qt12/q12.jpg,_train/qt10/65.jpg,0
_query/qt12/q12.jpg,_train/qt10/66.jpg,0
_query/qt12/q12.jpg,_train/qt10/67.jpg,0
_query/qt12/q12.jpg,_train/qt11/68.jpg,0
_query/qt12/q12.jpg,_train/qt11/69.jpg,0
_query/qt12/q12.jpg,_train/qt11/70.jpg,0
_query/qt12/q12.jpg,_train/qt11/71.jpg,0
_query/qt12/q12.jpg,_train/qt11/72.jpg,0
_query/qt12/q12.jpg,_train/qt11/73.jpg,0
_query/qt12/q12.jpg,_train/qt12/74.jpg,1
_query/qt12/q12.jpg,_train/qt12/75.jpg,1
_query/qt12/q12.jpg,_train/qt12/76.jpg,1
_query/qt12/q12.jpg,_train/qt12/77.jpg,1
_query/qt12/q12.jpg,_train/qt12/78.jpg,1
_query/qt12/q12.jpg,_train/qt12/79.jpg,1
_query/qt12/q12.jpg,_train/qt12/80.jpg,1
_query/qt12/q12.jpg,_train/qt12/81.jpg,1
_query/qt12/q12.jpg,_train/qt12/82.jpg,1
_query/qt12/q12.jpg,_train/qt12/83.jpg,1
_query/qt12/q12.jpg,_train/qt12/84.jpg,1
_query/qt12/q12.jpg,_train/qt12/85.jpg,1
_query/qt12/q12.jpg,_train/qt12/86.jpg,1
_query/qt12/q12.jpg,_train/qt12/87.jpg,1
_query/qt12/q12.jpg,_train/qt12/88.jpg,1
_query/qt12/q12.jpg,_train/qt12/89.jpg,1
_query/qt12/q12.jpg,_train/qt2/10.jpg,0
_query/qt12/q12.jpg,_train/qt2/11.jpg,0
_query/qt12/q12.jpg,_train/qt2/12.jpg,0
_query/qt12/q12.jpg,_train/qt2/13.jpg,0
_query/qt12/q12.jpg,_train/qt2/14.jpg,0
_query/qt12/q12.jpg,_train/qt2/15.jpg,0
_query/qt12/q12.jpg,_train/qt2/16.jpg,0
_query/qt12/q12.jpg,_train/qt2/17.jpg,0
_query/qt12/q12.jpg,_train/qt2/9.jpg,0
_query/qt12/q12.jpg,_train/qt3/18.jpg,0
_query/qt12/q12.jpg,_train/qt3/19.jpg,0
_query/qt12/q12.jpg,_train/qt3/20.jpg,0
_query/qt12/q12.jpg,_train/qt3/21.jpg,0
_query/qt12/q12.jpg,_train/qt3/22.jpg,0
_query/qt12/q12.jpg,_train/qt4/23.jpg,0
_query/qt12/q12.jpg,_train/qt4/24.jpg,0
_query/qt12/q12.jpg,_train/qt4/25.jpg,0
_query/qt12/q12.jpg,_train/qt5/26.jpg,0
_query/qt12/q12.jpg,_train/qt5/27.jpg,0
_query/qt12/q12.jpg,_train/qt5/28.jpg,0
_query/qt12/q12.jpg,_train/qt5/29.jpg,0
_query/qt12/q12.jpg,_train/qt5/30.jpg,0
_query/qt12/q12.jpg,_train/qt5/31.jpg,0
_query/qt12/q12.jpg,_train/qt5/32.jpg,0
_query/qt12/q12.jpg,_train/qt5/33.jpg,0
_query/qt12/q12.jpg,_train/qt5/34.jpg,0
_query/qt12/q12.jpg,_train/qt5/35.jpg,0
_query/qt12/q12.jpg,_train/qt5/36.JPG,0
_query/qt12/q12.jpg,_train/qt5/37.jpg,0
_query/qt12/q12.jpg,_train/qt5/38.jpg,0
_query/qt12/q12.jpg,_train/qt6/39.jpg,0
_query/qt12/q12.jpg,_train/qt6/40.jpg,0
_query/qt12/q12.jpg,_train/qt7/41.jpg,0
_query/qt12/q12.jpg,_train/qt7/42.jpg,0
_query/qt12/q12.jpg,_train/qt7/43.jpg,0
_query/qt12/q12.jpg,_train/qt7/44.jpg,0
_query/qt12/q12.jpg,_train/qt7/45.jpg,0
_query/qt12/q12.jpg,_train/qt7/46.jpg,0
_query/qt12/q12.jpg,_train/qt7/47.jpg,0
_query/qt12/q12.jpg,_train/qt7/48.jpg,0
_query/qt12/q12.jpg,_train/qt7/49.jpg,0
_query/qt12/q12.jpg,_train/qt7/50.jpg,0
_query/qt12/q12.jpg,_train/qt7/51.jpg,0
_query/qt12/q12.jpg,_train/qt7/52.jpg,0
_query/qt12/q12.jpg,_train/qt8/53.jpg,0
_query/qt12/q12.jpg,_train/qt8/54.jpg,0
_query/qt12/q12.jpg,_train/qt8/55.JPG,0
_query/qt12/q12.jpg,_train/qt8/56.jpg,0
_query/qt12/q12.jpg,_train/qt8/57.jpg,0
_query/qt12/q12.jpg,_train/qt8/58.jpg,0
_query/qt12/q12.jpg,_train/qt8/59.jpg,0
_query/qt12/q12.jpg,_train/qt8/60.jpg,0
_query/qt12/q12.jpg,_train/qt9/61.jpg,0
_query/qt2/q2.jpg,_train/qt1/1.jpg,0
_query/qt2/q2.jpg,_train/qt1/2.jpg,0
_query/qt2/q2.jpg,_train/qt1/3.jpg,0
_query/qt2/q2.jpg,_train/qt1/4.jpg,0
_query/qt2/q2.jpg,_train/qt1/5.jpg,0
_query/qt2/q2.jpg,_train/qt1/6.jpg,0
_query/qt2/q2.jpg,_train/qt1/7.jpg,0
_query/qt2/q2.jpg,_train/qt1/8.jpg,0
_query/qt2/q2.jpg,_train/qt10/62.jpg,0
_query/qt2/q2.jpg,_train/qt10/63.jpg,0
_query/qt2/q2.jpg,_train/qt10/64.jpg,0
_query/qt2/q2.jpg,_train/qt10/65.jpg,0
_query/qt2/q2.jpg,_train/qt10/66.jpg,0
_query/qt2/q2.jpg,_train/qt10/67.jpg,0
_query/qt2/q2.jpg,_train/qt11/68.jpg,0
_query/qt2/q2.jpg,_train/qt11/69.jpg,0
_query/qt2/q2.jpg,_train/qt11/70.jpg,0
_query/qt2/q2.jpg,_train/qt11/71.jpg,0
_query/qt2/q2.jpg,_train/qt11/72.jpg,0
_query/qt2/q2.jpg,_train/qt11/73.jpg,0
_query/qt2/q2.jpg,_train/qt12/74.jpg,0
_query/qt2/q2.jpg,_train/qt12/75.jpg,0
_query/qt2/q2.jpg,_train/qt12/76.jpg,0
_query/qt2/q2.jpg,_train/qt12/77.jpg,0
_query/qt2/q2.jpg,_train/qt12/78.jpg,0
_query/qt2/q2.jpg,_train/qt12/79.jpg,0
_query/qt2/q2.jpg,_train/qt12/80.jpg,0
_query/qt2/q2.jpg,_train/qt12/81.jpg,0
_query/qt2/q2.jpg,_train/qt12/82.jpg,0
_query/qt2/q2.jpg,_train/qt12/83.jpg,0
_query/qt2/q2.jpg,_train/qt12/84.jpg,0
_query/qt2/q2.jpg,_train/qt12/85.jpg,0
_query/qt2/q2.jpg,_train/qt12/86.jpg,0
_query/qt2/q2.jpg,_train/qt12/87.jpg,0
_query/qt2/q2.jpg,_train/qt12/88.jpg,0
_query/qt2/q2.jpg,_train/qt12/89.jpg,0
_query/qt2/q2.jpg,_train/qt2/10.jpg,1
_query/qt2/q2.jpg,_train/qt2/11.jpg,1
_query/qt2/q2.jpg,_train/qt2/12.jpg,1
_query/qt2/q2.jpg,_train/qt2/13.jpg,1
_query/qt2/q2.jpg,_train/qt2/14.jpg,1
_query/qt2/q2.jpg,_train/qt2/15.jpg,1
_query/qt2/q2.jpg,_train/qt2/16.jpg,1
_query/qt2/q2.jpg,_train/qt2/17.jpg,1
_query/qt2/q2.jpg,_train/qt2/9.jpg,1
_query/qt2/q2.jpg,_train/qt3/18.jpg,0
_query/qt2/q2.jpg,_train/qt3/19.jpg,0
_query/qt2/q2.jpg,_train/qt3/20.jpg,0
_query/qt2/q2.jpg,_train/qt3/21.jpg,0
_query/qt2/q2.jpg,_train/qt3/22.jpg,0
_query/qt2/q2.jpg,_train/qt4/23.jpg,0
_query/qt2/q2.jpg,_train/qt4/24.jpg,0
_query/qt2/q2.jpg,_train/qt4/25.jpg,0
_query/qt2/q2.jpg,_train/qt5/26.jpg,0
_query/qt2/q2.jpg,_train/qt5/27.jpg,0
_query/qt2/q2.jpg,_train/qt5/28.jpg,0
_query/qt2/q2.jpg,_train/qt5/29.jpg,0
_query/qt2/q2.jpg,_train/qt5/30.jpg,0
_query/qt2/q2.jpg,_train/qt5/31.jpg,0
_query/qt2/q2.jpg,_train/qt5/32.jpg,0
_query/qt2/q2.jpg,_train/qt5/33.jpg,0
_query/qt2/q2.jpg,_train/qt5/34.jpg,0
_query/qt2/q2.jpg,_train/qt5/35.jpg,0
_query/qt2/q2.jpg,_train/qt5/36.JPG,0
_query/qt2/q2.jpg,_train/qt5/37.jpg,0
_query/qt2/q2.jpg,_train/qt5/38.jpg,0
_query/qt2/q2.jpg,_train/qt6/39.jpg,0
_query/qt2/q2.jpg,_train/qt6/40.jpg,0
_query/qt2/q2.jpg,_train/qt7/41.jpg,0
_query/qt2/q2.jpg,_train/qt7/42.jpg,0
_query/qt2/q2.jpg,_train/qt7/43.jpg,0
_query/qt2/q2.jpg,_train/qt7/44.jpg,0
_query/qt2/q2.jpg,_train/qt7/45.jpg,0
_query/qt2/q2.jpg,_train/qt7/46.jpg,0
_query/qt2/q2.jpg,_train/qt7/47.jpg,0
_query/qt2/q2.jpg,_train/qt7/48.jpg,0
_query/qt2/q2.jpg,_train/qt7/49.jpg,0
_query/qt2/q2.jpg,_train/qt7/50.jpg,0
_query/qt2/q2.jpg,_train/qt7/51.jpg,0
_query/qt2/q2.jpg,_train/qt7/52.jpg,0
_query/qt2/q2.jpg,_train/qt8/53.jpg,0
_query/qt2/q2.jpg,_train/qt8/54.jpg,0
_query/qt2/q2.jpg,_train/qt8/55.JPG,0
_query/qt2/q2.jpg,_train/qt8/56.jpg,0
_query/qt2/q2.jpg,_train/qt8/57.jpg,0
_query/qt2/q2.jpg,_train/qt8/58.jpg,0
_query/qt2/q2.jpg,_train/qt8/59.jpg,0
_query/qt2/q2.jpg,_train/qt8/60.jpg,0
_query/qt2/q2.jpg,_train/qt9/61.jpg,0
_query/qt3/q3.jpg,_train/qt1/1.jpg,0
_query/qt3/q3.jpg,_train/qt1/2.jpg,0
_query/qt3/q3.jpg,_train/qt1/3.jpg,0
_query/qt3/q3.jpg,_train/qt1/4.jpg,0
_query/qt3/q3.jpg,_train/qt1/5.jpg,0
_query/qt3/q3.jpg,_train/qt1/6.jpg,0
_query/qt3/q3.jpg,_train/qt1/7.jpg,0
_query/qt3/q3.jpg,_train/qt1/8.jpg,0
_query/qt3/q3.jpg,_train/qt10/62.jpg,0
_query/qt3/q3.jpg,_train/qt10/63.jpg,0
_query/qt3/q3.jpg,_train/qt10/64.jpg,0
_query/qt3/q3.jpg,_train/qt10/65.jpg,0
_query/qt3/q3.jpg,_train/qt10/66.jpg,0
_query/qt3/q3.jpg,_train/qt10/67.jpg,0
_query/qt3/q3.jpg,_train/qt11/68.jpg,0
_query/qt3/q3.jpg,_train/qt11/69.jpg,0
_query/qt3/q3.jpg,_train/qt11/70.jpg,0
_query/qt3/q3.jpg,_train/qt11/71.jpg,0
_query/qt3/q3.jpg,_train/qt11/72.jpg,0
_query/qt3/q3.jpg,_train/qt11/73.jpg,0
_query/qt3/q3.jpg,_train/qt12/74.jpg,0
_query/qt3/q3.jpg,_train/qt12/75.jpg,0
_query/qt3/q3.jpg,_train/qt12/76.jpg,0
_query/qt3/q3.jpg,_train/qt12/77.jpg,0
_query/qt3/q3.jpg,_train/qt12/78.jpg,0
_query/qt3/q3.jpg,_train/qt12/79.jpg,0
_query/qt3/q3.jpg,_train/qt12/80.jpg,0
_query/qt3/q3.jpg,_train/qt12/81.jpg,0
_query/qt3/q3.jpg,_train/qt12/82.jpg,0
_query/qt3/q3.jpg,_train/qt12/83.jpg,0
_query/qt3/q3.jpg,_train/qt12/84.jpg,0
_query/qt3/q3.jpg,_train/qt12/85.jpg,0
_query/qt3/q3.jpg,_train/qt12/86.jpg,0
_query/qt3/q3.jpg,_train/qt12/87.jpg,0
_query/qt3/q3.jpg,_train/qt12/88.jpg,0
_query/qt3/q3.jpg,_train/qt12/89.jpg,0
_query/qt3/q3.jpg,_train/qt2/10.jpg,0
