img1,img2,match
_query/qt1/q1.jpg,_train/qt9/73.jpg,0
_query/qt1/q1.jpg,_train/qt9/74.jpg,0
_query/qt10/q10.jpg,_train/qt1/1.jpg,0
_query/qt10/q10.jpg,_train/qt1/10.jpg,0
_query/qt10/q10.jpg,_train/qt1/2.jpg,0
_query/qt10/q10.jpg,_train/qt1/3.jpg,0
_query/qt10/q10.jpg,_train/qt1/4.jpg,0
_query/qt10/q10.jpg,_train/qt1/5.jpg,0
_query/qt10/q10.jpg,_train/qt1/6.jpg,0
_query/qt10/q10.jpg,_train/qt1/7.jpg,0
_query/qt10/q10.jpg,_train/qt1/8.jpg,0
_query/qt10/q10.jpg,_train/qt1/9.jpg,0
_query/qt10/q10.jpg,_train/qt10/75.jpg,1
_query/qt10/q10.jpg,_train/qt10/76.jpg,1
_query/qt10/q10.jpg,_train/qt10/77.jpg,1
_query/qt10/q10.jpg,_train/qt10/78.jpg,1
_query/qt10/q10.jpg,_train/qt10/79.jpg,1
_query/qt10/q10.jpg,_train/qt10/80.jpg,1
_query/qt10/q10.jpg,_train/qt10/81.jpg,1
_query/qt10/q10.jpg,_train/qt10/82.JPG,1
_query/qt10/q10.jpg,_train/qt10/83.jpg,1
_query/qt10/q10.jpg,_train/qt10/84.jpg,1
_query/qt10/q10.jpg,_train/qt10/85.jpg,1
_query/qt10/q10.jpg,_train/qt11/86.jpg,0
_query/qt10/q10.jpg,_train/qt11/87.jpg,0
_query/qt10/q10.jpg,_train/qt11/88.jpg,0
_query/qt10/q10.jpg,_train/qt11/89.jpg,0
_query/qt10/q10.jpg,_train/qt11/90.jpg,0
_query/qt10/q10.jpg,_train/qt11/91.jpg,0
_query/qt10/q10.jpg,_train/qt12/92.jpg,0
_query/qt10/q10.jpg,_train/qt13/100.jpg,0
_query/qt10/q10.jpg,_train/qt13/101.jpg,0
_query/qt10/q10.jpg,_train/qt13/102.jpg,0
_query/qt10/q10.jpg,_train/qt13/95.jpg,0
_query/qt10/q10.jpg,_train/qt13/96.jpg,0
_query/qt10/q10.jpg,_train/qt13/97.jpg,0
_query/qt10/q10.jpg,_train/qt13/98.jpg,0
_query/qt10/q10.jpg,_train/qt13/99.jpg,0
_query/qt10/q10.jpg,_train/qt14/103.jpg,0
_query/qt10/q10.jpg,_train/qt14/104.jpg,0
_query/qt10/q10.jpg,_train/qt14/105.jpg,0
_query/qt10/q10.jpg,_train/qt14/106.jpg,0
_query/qt10/q10.jpg,_train/qt14/107.jpg,0
_query/qt10/q10.jpg,_train/qt14/108.jpg,0
_query/qt10/q10.jpg,_train/qt14/109.jpg,0
_query/qt10/q10.jpg,_train/qt14/110.jpg,0
_query/qt10/q10.jpg,_train/qt14/111.jpg,0
_query/qt10/q10.jpg,_train/qt15/112.jpg,0
_query/qt10/q10.jpg,_train/qt15/113.jpg,0
_query/qt10/q10.jpg,_train/qt15/114.jpg,0
_query/qt10/q10.jpg,_train/qt15/115.jpg,0
_query/qt10/q10.jpg,_train/qt16/116.jpg,0
_query/qt10/q10.jpg,_train/qt16/117.jpg,0
_query/qt10/q10.jpg,_train/qt16/118.jpg,0
_query/qt10/q10.jpg,_train/qt16/119.jpg,0
_query/qt10/q10.jpg,_train/qt16/120.jpg,0
_query/qt10/q10.jpg,_train/qt16/121.jpg,0
_query/qt10/q10.jpg,_train/qt16/122.jpg,0
_query/qt10/q10.jpg,_train/qt17/123.jpg,0
_query/qt10/q10.jpg,_train/qt17/124.jpg,0
_query/qt10/q10.jpg,_train/qt17/125.jpg,0
_query/qt10/q10.jpg,_train/qt17/126.jpg,0
_query/qt10/q10.jpg,_train/qt17/127.jpg,0
_query/qt10/q10.jpg,_train/qt17/128.jpg,0
_query/qt10/q10.jpg,_train/qt17/129.jpg,0
_query/qt10/q10.jpg,_train/qt17/130.jpg,0
_query/qt10/q10.jpg,_train/qt17/131.jpg,0
_query/qt10/q10.jpg,_train/qt17/132.jpg,0
_query/qt10/q10.jpg,_train/qt17/133.jpg,0
_query/qt10/q10.jpg,_train/qt17/134.jpg,0
_query/qt10/q10.jpg,_train/qt17/135.jpg,0
_query/qt10/q10.jpg,_train/qt17/136.jpg,0
_query/qt10/q10.jpg,_train/qt17/137.jpg,0
_query/qt10/q10.jpg,_train/qt17/138.jpg,0
_query/qt10/q10.jpg,_train/qt18/139.jpg,0
_query/qt10/q10.jpg,_train/qt18/140.jpg,0
_query/qt10/q10.jpg,_train/qt19/141.jpg,0
_query/qt10/q10.jpg,_train/qt19/142.jpg,0
_query/qt10/q10.jpg,_train/qt19/143.jpg,0
_query/qt10/q10.jpg,_train/qt2/11.jpg,0
_query/qt10/q10.jpg,_train/qt2/12.jpg,0
_query/qt10/q10.jpg,_train/qt2/13.jpg,0
_query/qt10/q10.jpg,_train/qt2/14.jpg,0
_query/qt10/q10.jpg,_train/qt2/15.jpg,0
_query/qt10/q10.jpg,_train/qt2/16.jpg,0
_query/qt10/q10.jpg,_train/qt2/17.jpg,0
_query/qt10/q10.jpg,_train/qt2/18.jpg,0
_query/qt10/q10.jpg,_train/qt2/20.jpg,0
_query/qt10/q10.jpg,_train/qt2/21.jpg,0
_query/qt10/q10.jpg,_train/qt2/22.jpg,0
_query/qt10/q10.jpg,_train/qt2/23.jpg,0
_query/qt10/q10.jpg,_train/qt20/144.jpg,0
_query/qt10/q10.jpg,_train/qt20/145.jpg,0
_query/qt10/q10.jpg,_train/qt20/146.jpg,0
_query/qt10/q10.jpg,_train/qt20/147.jpg,0
_query/qt10/q10.jpg,_train/qt20/148.jpg,0
_query/qt10/q10.jpg,_train/qt20/149.jpg,0
_query/qt10/q10.jpg,_train/qt20/150.jpg,0
_query/qt10/q10.jpg,_train/qt20/151.jpg,0
_query/qt10/q10.jpg,_train/qt20/152.jpg,0
_query/qt10/q10.jpg,_train/qt20/153.jpg,0
_query/qt10/q10.jpg,_train/qt20/154.jpg,0
_query/qt10/q10.jpg,_train/qt20/155.jpg,0
_query/qt10/q10.jpg,_train/qt21/156.jpg,0
_query/qt10/q10.jpg,_train/qt3/24.jpg,0
_query/qt10/q10.jpg,_train/qt3/25.jpg,0
_query/qt10/q10.jpg,_train/qt3/26.jpg,0
_query/qt10/q10.jpg,_train/qt3/27.jpg,0
_query/qt10/q10.jpg,_train/qt3/28.jpg,0
_query/qt10/q10.jpg,_train/qt4/29.jpg,0
_query/qt10/q10.jpg,_train/qt4/31.jpg,0
_query/qt10/q10.jpg,_train/qt4/32.jpg,0
_query/qt10/q10.jpg,_train/qt4/33.jpg,0
_query/qt10/q10.jpg,_train/qt4/45.jpg,0
_query/qt10/q10.jpg,_train/qt5/34.jpg,0
_query/qt10/q10.jpg,_train/qt5/35.jpg,0
_query/qt10/q10.jpg,_train/qt5/36.jpg,0
_query/qt10/q10.jpg,_train/qt5/37.jpg,0
_query/qt10/q10.jpg,_train/qt5/38.jpg,0
_query/qt10/q10.jpg,_train/qt5/39.jpg,0
_query/qt10/q10.jpg,_train/qt5/40.jpg,0
_query/qt10/q10.jpg,_train/qt5/41.jpg,0
_query/qt10/q10.jpg,_train/qt5/42.jpg,0
_query/qt10/q10.jpg,_train/qt5/43.jpg,0
_query/qt10/q10.jpg,_train/qt5/44.JPG,0
_query/qt10/q10.jpg,_train/qt5/93.jpg,0
_query/qt10/q10.jpg,_train/qt5/94.jpg,0
_query/qt10/q10.jpg,_train/qt6/46.jpg,0
_query/qt10/q10.jpg,_train/qt6/47.jpg,0
_query/qt10/q10.jpg,_train/qt6/48.jpg,0
_query/qt10/q10.jpg,_train/qt6/49.jpg,0
_query/qt10/q10.jpg,_train/qt6/50.jpg,0
_query/qt10/q10.jpg,_train/qt6/51.jpg,0
_query/qt10/q10.jpg,_train/qt6/52.jpg,0
_query/qt10/q10.jpg,_train/qt7/19.jpg,0
_query/qt10/q10.jpg,_train/qt7/30.jpg,0
_query/qt10/q10.jpg,_train/qt7/53.jpg,0
_query/qt10/q10.jpg,_train/qt7/54.jpg,0
_query/qt10/q10.jpg,_train/qt7/55.jpg,0
_query/qt10/q10.jpg,_train/qt7/56.jpg,0
_query/qt10/q10.jpg,_train/qt7/57.jpg,0
_query/qt10/q10.jpg,_train/qt7/58.jpg,0
_query/qt10/q10.jpg,_train/qt7/59.jpg,0
_query/qt10/q10.jpg,_train/qt7/60.jpg,0
_query/qt10/q10.jpg,_train/qt7/61.jpg,0
_query/qt10/q10.jpg,_train/qt7/62.jpg,0
_query/qt10/q10.jpg,_train/qt8/63.jpg,0
_query/qt10/q10.jpg,_train/qt8/64.JPG,0
_query/qt10/q10.jpg,_train/qt8/65.jpg,0
_query/qt10/q10.jpg,_train/qt8/66.jpg,0
_query/qt10/q10.jpg,_train/qt8/67.jpg,0
_query/qt10/q10.jpg,_train/qt8/68.jpg,0
_query/qt10/q10.jpg,_train/qt8/69.jpg,0
_query/qt10/q10.jpg,_train/qt9/70.jpg,0
_query/qt10/q10.jpg,_train/qt9/71.jpg,0
_query/qt10/q10.jpg,_train/qt9/72.jpg,0
_query/qt10/q10.jpg,_train/qt9/73.jpg,0
_query/qt10/q10.jpg,_train/qt9/74.jpg,0
_query/qt11/q11.jpg,_train/qt1/1.jpg,0
_query/qt11/q11.jpg,_train/qt1/10.jpg,0
_query/qt11/q11.jpg,_train/qt1/2.jpg,0
_query/qt11/q11.jpg,_train/qt1/3.jpg,0
_query/qt11/q11.jpg,_train/qt1/4.jpg,0
_query/qt11/q11.jpg,_train/qt1/5.jpg,0
_query/qt11/q11.jpg,_train/qt1/6.jpg,0
_query/qt11/q11.jpg,_train/qt1/7.jpg,0
_query/qt11/q11.jpg,_train/qt1/8.jpg,0
_query/qt11/q11.jpg,_train/qt1/9.jpg,0
_query/qt11/q11.jpg,_train/qt10/75.jpg,0
_query/qt11/q11.jpg,_train/qt10/76.jpg,0
_query/qt11/q11.jpg,_train/qt10/77.jpg,0
_query/qt11/q11.jpg,_train/qt10/78.jpg,0
_query/qt11/q11.jpg,_train/qt10/79.jpg,0
_query/qt11/q11.jpg,_train/qt10/80.jpg,0
_query/qt11/q11.jpg,_train/qt10/81.jpg,0
_query/qt11/q11.jpg,_train/qt10/82.JPG,0
_query/qt11/q11.jpg,_train/qt10/83.jpg,0
_query/qt11/q11.jpg,_train/qt10/84.jpg,0
_query/qt11/q11.jpg,_train/qt10/85.jpg,0
_query/qt11/q11.jpg,_train/qt11/86.jpg,1
_query/qt11/q11.jpg,_train/qt11/87.jpg,1
_query/qt11/q11.jpg,_train/qt11/88.jpg,1
_query/qt11/q11.jpg,_train/qt11/89.jpg,1
_query/qt11/q11.jpg,_train/qt11/90.jpg,1
_query/qt11/q11.jpg,_train/qt11/91.jpg,1
_query/qt11/q11.jpg,_train/qt12/92.jpg,0
_query/qt11/q11.jpg,_train/qt13/100.jpg,0
_query/qt11/q11.jpg,_train/qt13/101.jpg,0
_query/qt11/q11.jpg,_train/qt13/102.jpg,0
_query/qt11/q11.jpg,_train/qt13/95.jpg,0
_query/qt11/q11.jpg,_train/qt13/96.jpg,0
_query/qt11/q11.jpg,_train/qt13/97.jpg,0
_query/qt11/q11.jpg,_train/qt13/98.jpg,0
_query/qt11/q11.jpg,_train/qt13/99.jpg,0
_query/qt11/q11.jpg,_train/qt14/103.jpg,0
_query/qt11/q11.jpg,_train/qt14/104.jpg,0
_query/qt11/q11.jpg,_train/qt14/105.jpg,0
_query/qt11/q11.jpg,_train/qt14/106.jpg,0
_query/qt11/q11.jpg,_train/qt14/107.jpg,0
_query/qt11/q11.jpg,_train/qt14/108.jpg,0
_query/qt11/q11.jpg,_train/qt14/109.jpg,0
_query/qt11/q11.jpg,_train/qt14/110.jpg,0
_query/qt11/q11.jpg,_train/qt14/111.jpg,0
_query/qt11/q11.jpg,_train/qt15/112.jpg,0
_query/qt11/q11.jpg,_train/qt15/113.jpg,0
_query/qt11/q11.jpg,_train/qt15/114.jpg,0
_query/qt11/q11.jpg,_train/qt15/115.jpg,0
_query/qt11/q11.jpg,_train/qt16/116.jpg,0
_query/qt11/q11.jpg,_train/qt16/117.jpg,0
_query/qt11/q11.jpg,_train/qt16/118.jpg,0
_query/qt11/q11.jpg,_train/qt16/119.jpg,0
_query/qt11/q11.jpg,_train/qt16/120.jpg,0
_query/qt11/q11.jpg,_train/qt16/121.jpg,0
_query/qt11/q11.jpg,_train/qt16/122.jpg,0
_query/qt11/q11.jpg,_train/qt17/123.jpg,0
_query/qt11/q11.jpg,_train/qt17/124.jpg,0
_query/qt11/q11.jpg,_train/qt17/125.jpg,0
_query/qt11/q11.jpg,_train/qt17/126.jpg,0
_query/qt11/q11.jpg,_train/qt17/127.jpg,0
_query/qt11/q11.jpg,_train/qt17/128.jpg,0
_query/qt11/q11.jpg,_train/qt17/129.jpg,0
_query/qt11/q11.jpg,_train/qt17/130.jpg,0
_query/qt11/q11.jpg,_train/qt17/131.jpg,0
_query/qt11/q11.jpg,_train/qt17/132.jpg,0
_query/qt11/q11.jpg,_train/qt17/133.jpg,0
_query/qt11/q11.jpg,_train/qt17/134.jpg,0
_query/qt11/q11.jpg,_train/qt17/135.jpg,0
_query/qt11/q11.jpg,_train/qt17/136.jpg,0
_query/qt11/q11.jpg,_train/qt17/137.jpg,0
_query/qt11/q11.jpg,_train/qt17/138.jpg,0
_query/qt11/q11.jpg,_train/qt18/139.jpg,0
_query/qt11/q11.jpg,_train/qt18/140.jpg,0
_query/qt11/q11.jpg,_train/qt19/141.jpg,0
_query/qt11/q11.jpg,_train/qt19/142.jpg,0
_query/qt11/q11.jpg,_train/qt19/143.jpg,0
_query/qt11/q11.jpg,_train/qt2/11.jpg,0
_query/qt11/q11.jpg,_train/qt2/12.jpg,0
_query/qt11/q11.jpg,_train/qt2/13.jpg,0
_query/qt11/q11.jpg,_train/qt2/14.jpg,0
_query/qt11/q11.jpg,_train/qt2/15.jpg,0
_query/qt11/q11.jpg,_train/qt2/16.jpg,0
_query/qt11/q11.jpg,_train/qt2/17.jpg,0
_query/qt11/q11.jpg,_train/qt2/18.jpg,0
_query/qt11/q11.jpg,_train/qt2/20.jpg,0
_query/qt11/q11.jpg,_train/qt2/21.jpg,0
_query/qt11/q11.jpg,_train/qt2/22.jpg,0
_query/qt11/q11.jpg,_train/qt2/23.jpg,0
_query/qt11/q11.jpg,_train/qt20/144.jpg,0
_query/qt11/q11.jpg,_train/qt20/145.jpg,0
_query/qt11/q11.jpg,_train/qt20/146.jpg,0
_query/qt11/q11.jpg,_train/qt20/147.jpg,0
_query/qt11/q11.jpg,_train/qt20/148.jpg,0
_query/qt11/q11.jpg,_train/qt20/149.jpg,0
_query/qt11/q11.jpg,_train/qt20/150.jpg,0
_query/qt11/q11.jpg,_train/qt20/151.jpg,0
_query/qt11/q11.jpg,_train/qt20/152.jpg,0
_query/qt11/q11.jpg,_train/qt20/153.jpg,0
_query/qt11/q11.jpg,_train/qt20/154.jpg,0
_query/qt11/q11.jpg,_train/qt20/155.jpg,0
_query/qt11/q11.jpg,_train/qt21/156.jpg,0
_query/qt11/q11.jpg,_train/qt3/24.jpg,0
_query/qt11/q11.jpg,_train/qt3/25.jpg,0
_query/qt11/q11.jpg,_train/qt3/26.jpg,0
_query/qt11/q11.jpg,_train/qt3/27.jpg,0
_query/qt11/q11.jpg,_train/qt3/28.jpg,0
_query/qt11/q11.jpg,_train/qt4/29.jpg,0
_query/qt11/q11.jpg,_train/qt4/31.jpg,0
_query/qt11/q11.jpg,_train/qt4/32.jpg,0
_query/qt11/q11.jpg,_train/qt4/33.jpg,0
_query/qt11/q11.jpg,_train/qt4/45.jpg,0
_query/qt11/q11.jpg,_train/qt5/34.jpg,0
_query/qt11/q11.jpg,_train/qt5/35.jpg,0
_query/qt11/q11.jpg,_train/qt5/36.jpg,0
_query/qt11/q11.jpg,_train/qt5/37.jpg,0
_query/qt11/q11.jpg,_train/qt5/38.jpg,0
_query/qt11/q11.jpg,_train/qt5/39.jpg,0
_query/qt11/q11.jpg,_train/qt5/40.jpg,0
_query/qt11/q11.jpg,_train/qt5/41.jpg,0
_query/qt11/q11.jpg,_train/qt5/42.jpg,0
_query/qt11/q11.jpg,_train/qt5/43.jpg,0
_query/qt11/q11.jpg,_train/qt5/44.JPG,0
_query/qt11/q11.jpg,_train/qt5/93.jpg,0
_query/qt11/q11.jpg,_train/qt5/94.jpg,0
_query/qt11/q11.jpg,_train/qt6/46.jpg,0
_query/qt11/q11.jpg,_train/qt6/47.jpg,0
_query/qt11/q11.jpg,_train/qt6/48.jpg,0
_query/qt11/q11.jpg,_train/qt6/49.jpg,0
_query/qt11/q11.jpg,_train/qt6/50.jpg,0
_query/qt11/q11.jpg,_train/qt6/51.jpg,0
_query/qt11/q11.jpg,_train/qt6/52.jpg,0
_query/qt11/q11.jpg,_train/qt7/19.jpg,0
_query/qt11/q11.jpg,_train/qt7/30.jpg,0
_query/qt11/q11.jpg,_train/qt7/53.jpg,0
_query/qt11/q11.jpg,_train/qt7/54.jpg,0
_query/qt11/q11.jpg,_train/qt7/55.jpg,0
_query/qt11/q11.jpg,_train/qt7/56.jpg,0
_query/qt11/q11.jpg,_train/qt7/57.jpg,0
_query/qt11/q11.jpg,_train/qt7/58.jpg,0
_query/qt11/q11.jpg,_train/qt7/59.jpg,0
_query/qt11/q11.jpg,_train/qt7/60.jpg,0
_query/qt11/q11.jpg,_train/qt7/61.jpg,0
_query/qt11/q11.jpg,_train/qt7/62.jpg,0
_query/qt11/q11.jpg,_train/qt8/63.jpg,0
_query/qt11/q11.jpg,_train/qt8/64.JPG,0
_query/qt11/q11.jpg,_train/qt8/65.jpg,0
_query/qt11/q11.jpg,_train/qt8/66.jpg,0
_query/qt11/q11.jpg,_train/qt8/67.jpg,0
_query/qt11/q11.jpg,_train/qt8/68.jpg,0
_query/qt11/q11.jpg,_train/qt8/69.jpg,0
_query/qt11/q11.jpg,_train/qt9/70.jpg,0
_query/qt11/q11.jpg,_train/qt9/71.jpg,0
_query/qt11/q11.jpg,_train/qt9/72.jpg,0
_query/qt11/q11.jpg,_train/qt9/73.jpg,0
_query/qt11/q11.jpg,_train/qt9/74.jpg,0
_query/qt12/q12.jpg,_train/qt1/1.jpg,0
_query/qt12/q12.jpg,_train/qt1/10.jpg,0
_query/qt12/q12.jpg,_train/qt1/2.jpg,0
_query/qt12/q12.jpg,_train/qt1/3.jpg,0
_query/qt12/q12.jpg,_train/qt1/4.jpg,0
_query/qt12/q12.jpg,_train/qt1/5.jpg,0
_query/qt12/q12.jpg,_train/qt1/6.jpg,0
_query/qt12/q12.jpg,_train/qt1/7.jpg,0
_query/qt12/q12.jpg,_train/qt1/8.jpg,0
_query/qt12/q12.jpg,_train/qt1/9.jpg,0
_query/qt12/q12.jpg,_train/qt10/75.jpg,0
_query/qt12/q12.jpg,_train/qt10/76.jpg,0
_query/qt12/q12.jpg,_train/qt10/77.jpg,0
_query/qt12/q12.jpg,_train/qt10/78.jpg,0
