img1,img2,y_pred,match_time,matches,ransac_time,inliers,result,match,TP,,,match time,ransac time,TP,TP+FN,TP+FP,,threshold,Recall,Precision
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/ponte_di_verona/Werona.jpg,0,0.0004723072052,16220,0.516073942184448,11,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/ponte_levatoio_sirmione/2104-sirmione-in-kayak-sotto-il-ponte-levatoio-del-castello-scaligero.jpg,1,0.000458240509033,16220,0.712662220001221,75,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/ponte_levatoio_sirmione/33f1f9950ca688eeb1bbfc1128d86f2808ca1a39-1498556080_w630.jpg,1,0.000484466552734,16220,0.699384689331055,49,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/ponte_levatoio_sirmione/91189-Sirmione.jpg,1,0.000481367111206,16220,0.519356250762939,30,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/ponte_levatoio_sirmione/Castello-di-Sirmione-scaled.jpg,1,0.000438690185547,16220,0.561630010604858,24,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/ponte_levatoio_sirmione/file_57fb8254cde0c_VAR_480-0.jpg,1,0.000460147857666,16220,0.644605159759522,34,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/ponte_levatoio_sirmione/images (1).jpg,1,0.000455379486084,16220,0.58141016960144,30,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/ponte_levatoio_sirmione/images.jpg,1,0.000439882278442,16220,0.652661085128784,30,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/ponte_levatoio_sirmione/ponte_elevatoio_sirmione.jpg,0,0.000463724136353,16220,0.359348297119141,17,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/ponte_levatoio_sirmione/ponte_levatoio_del_castello_scaligero_di_sirmione_in_lombardia.jpg,1,0.000468730926514,16220,0.488513231277466,28,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/ponte_levatoio_sirmione/ponte-levatoio-castello-di-sirmione-scaled-e1594218433291.jpg,0,0.000463485717773,16220,0.580868244171143,17,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/ponte_levatoio_sirmione/Ponte-levatoio-del-castello-scaligero-di-Sirmione-1024x683.jpg,1,0.000460386276245,16220,0.544686555862427,23,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/ponte_levatoio_sirmione/unnamed.jpg,0,0.000438451766968,16220,0.678345918655396,18,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/rocca_di_sassocorvaro/252f8cea0f4d0a5446a98aef92abea3f.jpg,1,0.000451326370239,16220,0.664038896560669,37,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/rocca_di_sassocorvaro/670x347px-Rocca_Ubaldinesca_6.jpg,1,0.000473737716675,16220,0.606289625167847,33,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/rocca_di_sassocorvaro/caption.jpg,1,0.000431776046753,16220,0.574547529220581,35,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/rocca_di_sassocorvaro/castello_sassocorvaro.jpg,1,0.000460863113403,16220,0.594990730285645,28,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/rocca_di_sassocorvaro/Rocca-ubaldinesca_di-Sassocorvaro.jpg,1,0.000527858734131,16220,0.439429044723511,23,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/rocca_di_sassocorvaro/sassocorvaro_rocca.jpg,1,0.000447511672974,16220,0.551381349563599,37,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/rocca_di_sassocorvaro/sassocorvaro_rocca2.jpg,1,0.00044059753418,16220,0.648626804351807,32,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/rocca_di_sassocorvaro/sassocorvaro-centro-e-rocca.jpg,1,0.000636100769043,16220,0.524333238601685,45,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/Volta_a_botte_S_Andrea_di_Mantova/220px-Lombardia_Mantova5_tango7174.jpg,1,0.000552654266357,16220,0.562187194824219,24,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/Volta_a_botte_S_Andrea_di_Mantova/220px-Mantova_Concattedrale_Sant'Andrea_Apostolo_Innen_Chor_3.jpg,1,0.000496625900269,16220,0.581118106842041,52,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/Volta_a_botte_S_Andrea_di_Mantova/4.jpg,1,0.00046706199646,16220,0.611509799957275,27,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/Volta_a_botte_S_Andrea_di_Mantova/basilica-di-sant-andrea.jpg,1,0.00044322013855,16220,0.660967588424683,37,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/Volta_a_botte_S_Andrea_di_Mantova/download.jpg,1,0.00046443939209,16220,0.665513038635254,21,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/Volta_a_botte_S_Andrea_di_Mantova/duomomantova-b1f37fce.jpeg,1,0.000451326370239,16220,0.696311712265015,62,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/Volta_a_botte_S_Andrea_di_Mantova/mantova-2.jpg,1,0.000471115112305,16220,0.709573984146118,49,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/Volta_a_botte_S_Andrea_di_Mantova/mantova-interno-basilica-santandrea (1).jpg,1,0.00048565864563,16220,0.750552654266357,29,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/Volta_a_botte_S_Andrea_di_Mantova/mantova-interno-basilica-santandrea.jpg,1,0.000492572784424,16220,0.398442029953003,23,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/Volta_a_botte_S_Andrea_di_Mantova/s-andrea3.jpg,1,0.000442266464233,16220,0.752714157104492,40,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/Volta_a_botte_S_Andrea_di_Mantova/sant-andrea-interno-4.jpg,1,0.0004563331604,16220,0.804304361343384,63,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/Volta_Pantheon/[1].jpeg,1,0.000446557998657,16220,0.771590232849121,21,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/Volta_Pantheon/[2].jpeg,1,0.000449895858765,16220,0.57132625579834,29,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/Volta_Pantheon/Em9cMqwKVqjD21gvUSbkbLcQ.jpeg,1,0.000448226928711,16220,0.724550485610962,35,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/Volta_Pantheon/Giovanni-Paolo-Pannini-Interior-of-the-Pantheon-Rome-1734.jpg,1,0.000495195388794,16220,0.843636751174927,43,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/Volta_Pantheon/Pantheon-Rome-interior-3.jpg,1,0.000466108322144,16220,0.534355401992798,33,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/Volta_Pantheon/Pantheon-Volta.jpg,1,0.000449180603027,16220,0.507213592529297,23,0,0,0,,,,,,,,,,,
_needle/chiostro_santa_Maria_del_Gesù/D00147TargetImage.jpg,_haystack/Volta_Pantheon/pantheon01.jpg,1,0.000488758087158,16220,0.588375806808472,35,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,"_haystack/chiesa_di_sebastiano_milano/1200px-Milano,_San_Sebastiano_02.jpg",1,0.000556945800781,2498,0.08962869644165,59,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiesa_di_sebastiano_milano/20180926_172919.jpg,1,0.000800132751465,2498,0.075770616531372,33,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiesa_di_sebastiano_milano/2020-04-20-Urbanfile-Milano-Cinque-Vie-Via-Torino-Chiesa-San-Sebastiano-2.jpg,1,0.000648975372314,2498,0.092170238494873,34,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiesa_di_sebastiano_milano/2020-04-20-Urbanfile-Milano-Cinque-Vie-Via-Torino-Chiesa-San-Sebastiano-4.jpg,1,0.000504016876221,2498,0.091604471206665,55,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiesa_di_sebastiano_milano/220px-IMG_6768_-_Milano_-_Civico_tempio_di_S._Sebastiano_-_Foto_Giovanni_Dall'Orto_-_8-Mar-2007.jpg,1,0.000554084777832,2498,0.159912109375,92,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,"_haystack/chiesa_di_sebastiano_milano/220px-Milano,_San_Sebastiano_03.jpg",1,0.000654697418213,2498,0.136364698410034,83,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiesa_di_sebastiano_milano/32_tempio-civico-di-san-sebastiano.jpg,1,0.00058650970459,2498,0.105649471282959,38,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiesa_di_sebastiano_milano/Chiesa-di-San-Sebastiano-di-via-Torino-1906-795x1024.jpg,1,0.000557899475098,2498,0.098531723022461,43,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiesa_di_sebastiano_milano/san-sebastiano.jpg,1,0.000555515289307,2498,0.077513694763184,28,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/0.jpg,1,0.00058650970459,2498,0.133900880813599,62,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/2045-09-28-14-9426.jpg,1,0.000588655471802,2498,0.202642202377319,91,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/bta02101.jpg,1,0.000536203384399,2498,0.137383699417114,50,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/Chiesa-di-Santa-Maria-del-Gesu8.jpg,1,0.000530004501343,2498,0.141531467437744,57,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/chiostro-di-santa-maria-di-gesu_0.jpg,1,0.000452041625977,2498,0.097781419754028,34,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/chiostrosantamariadelgesu_modica_033.jpg,1,0.00059986114502,2498,0.074359178543091,32,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/cropped-chiostrosantamariadelgesu_modica_008.jpg,1,0.000449895858765,2498,0.060871124267578,38,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/il-chiostro.jpg,1,0.000512838363647,2498,0.171689987182617,117,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/images.jpg,1,0.00055456161499,2498,0.241410493850708,69,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/Santa_Maria_del_Gesù_a_Modica.jpg,1,0.000555038452148,2498,0.093438625335693,55,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/santa_maria_del_Gesu.jpg,1,0.000682830810547,2498,0.085000038146973,46,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/santa_maria_gesu.jpg,1,0.000546216964722,2498,0.083139896392822,22,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/chiostro_santa_Maria_del_Gesù/santa-maria-del-gesu-03.jpg,1,0.000587463378906,2498,0.090944766998291,30,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/colonna_aparmea_siria/Apamea_01.jpg,0,0.000584840774536,2498,0.069008111953735,18,0,1,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/colonna_aparmea_siria/Apamea_02.jpg,1,0.000461339950562,2498,0.092065572738648,71,0,1,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/colonna_aparmea_siria/Apamea-Portico.jpg,1,0.000654458999634,2498,0.092511177062988,105,0,1,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/colonna_aparmea_siria/Apamea12.jpg,1,0.000573396682739,2498,0.160936594009399,168,0,1,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/colonna_aparmea_siria/cardo_maximus.jpg,1,0.000449657440186,2498,0.2558913230896,195,0,1,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,"_haystack/colonna_aparmea_siria/Colonnade_at_Apamea,_Syria_(5446614462).jpg",1,0.000564336776733,2498,0.093740463256836,26,0,1,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/colonna_aparmea_siria/colonnade-apamea-6.jpg,1,0.000563859939575,2498,0.219934940338135,181,0,1,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/colonna_aparmea_siria/img_0666.jpg,1,0.000703573226929,2498,0.087323904037476,40,0,1,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/finestre_palazzo_farnese/1200px-Palazzo_Farnese_Fassade.jpg,1,0.000631093978882,2498,0.092069149017334,35,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/finestre_palazzo_farnese/df050a887d3ec58c7139143241274fbe.jpg,1,0.000584840774536,2498,0.087296009063721,56,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/finestre_palazzo_farnese/facciata-del-palazzo-farnese-91128167.jpg,0,0.000553131103516,2498,0.099165678024292,13,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/finestre_palazzo_farnese/Vasi73fd.jpg,1,0.000450849533081,2498,0.098752975463867,78,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/06E1D16E2BFB96644F645AB50D959058466F6789.jpg,1,0.000419139862061,2498,0.106110572814941,44,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/0AAD89BACFE6AA8FF50EC6E42D1AA5534B99685E.jpg,1,0.000648260116577,2498,0.090775728225708,65,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/0DED3CAB2CF04ACFB104A663D78BC12B3DC7802B.jpg,1,0.000560760498047,2498,0.110061168670654,72,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/0F1D2F7A7BF6856AF15A7C4E14227D7DAF2E0FA1.jpg,1,0.000534772872925,2498,0.109356880187988,38,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/18EF6748E3B6712409EDB8FD26FDD8ECBDAEFD94.jpg,1,0.00053882598877,2498,0.091744422912598,52,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/1C78C8BF716B89746A1F36F486CFFD308BFB40DD.jpg,1,0.000553369522095,2498,0.100632190704346,47,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/1D0BC6C50061317CD281010B0C4DF604A1E1DC63.jpg,1,0.000576019287109,2498,0.0850989818573,50,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/1DCDC7B9A77AF1CD5D922B1657A20A2E6F5D3884.jpg,1,0.000702857971191,2498,0.1166090965271,51,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/29BE6DF8BB02339529783B051CAE8AC462C53350.jpg,1,0.000428676605225,2498,0.125930786132813,53,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/2C70CFF53434D9ABEEDAED293D6D3297B1200F1A.jpg,1,0.000524759292603,2498,0.125505208969116,70,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/2F66EA36D3685312058C62F344836DE17C811F63.jpg,1,0.000579833984375,2498,0.106405258178711,54,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/3A1404853A3D04C073BBCE1E63DC75499855355E.jpg,1,0.000730752944946,2498,0.171691179275513,41,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/3EB020482CC58097D232E7D81A0F0F9A1F74DF3F.jpg,1,0.000615119934082,2498,0.125076293945313,63,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/3EB7ACC6C32EB91F3095E89B10AFCA80BD9A82C1.jpg,1,0.000544786453247,2498,0.139640331268311,95,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/43E9346F7E50F7BDC50B40C00D6D46CE37C53089.jpg,1,0.000520944595337,2498,0.13140606880188,73,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/49B23A228F2A9F21DF5B1C260007663952B0156A.jpg,1,0.000516414642334,2498,0.111352682113647,86,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/4B1F27BFC6278DC921BDF41BB4153E35917A2E1A.jpg,1,0.00052547454834,2498,0.099464416503906,50,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/4B388D71636175BF1AC7E06627AEAE55CF87F94E.jpg,1,0.000530242919922,2498,0.09486198425293,40,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/4C663E85BBBCADE94B626156B73968A7E253AD7E.jpg,1,0.000636339187622,2498,0.131878852844238,39,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/4C6840FCB91CFCD00E0AD0CC2F1163D0C1444DA7.jpg,1,0.000545740127563,2498,0.115580797195435,91,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/5AD1375E27679FD438A7C9458C4319555387A7F1.jpg,1,0.000514030456543,2498,0.139333963394165,89,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/5B915A4A034AD6673CAA30323A079FFB9F9C53AA.jpg,1,0.000531911849976,2498,0.109665155410767,62,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/5E19CCB453CF86E7D66F2995663727C4FEA4F6DE.jpg,1,0.000561952590942,2498,0.113088130950928,29,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/6A805FFA6B533FBC3DB8B5F950034B632DCCFB0B.jpg,1,0.000673770904541,2498,0.106584310531616,77,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/6D5433D78F86510DFC21C5244D86028C2961E506.jpg,1,0.000589847564697,2498,0.110477924346924,32,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/6E0A9E180F45B08D1A00D73B4A5D12CA5D507DA8.jpg,1,0.000537633895874,2498,0.088375806808472,47,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/6E38A0B834C94FD1930D5E6115F6522FAFB8FBD7.jpg,1,0.000437021255493,2498,0.127590656280518,65,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/6EAF7C36444A71D54EC40456A36FEA8EA7856EB6.jpg,1,0.000487804412842,2498,0.089371204376221,71,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/7B382B724B4267865758837895721A5DDAAE2E16.jpg,1,0.000559091567993,2498,0.101093530654907,87,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/7BB3653FAC3A2198B9DD64C12E6CB3DFE5C54F1F.jpg,1,0.00057315826416,2498,0.114726543426514,58,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/7D364FF8495ED9835C33DB825ACEA7EA75974AE4.jpg,1,0.000442028045654,2498,0.1190185546875,44,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/7F42AE7C6D0C15D1026CDFF7AC682F1A5CBB13F1.jpg,1,0.000456571578979,2498,0.084476709365845,60,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/7F50AA4FBDCF75F01B9ACF41B8393DEB11F24087.jpg,1,0.000523805618286,2498,0.102003574371338,40,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/9A187B7DBD5C85125FA02F7FC8F2C6A67BF92B0C.jpg,1,0.000820875167847,2498,0.111298322677612,49,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/9A990367286B3F40CB1E65900C92F6092113439C.jpg,1,0.000585317611694,2498,0.10023307800293,45,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/other/9C96D629F61301D1A3432552DF5D6024DB8460CC.jpg,1,0.000556468963623,2498,0.186321973800659,104,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/0e3aa67cbdba852bc6a4f6790e110d84.jpg,1,0.000540256500244,2498,0.105310916900635,58,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/16951476119_b0359cc13c_b.jpg,1,0.000544548034668,2498,0.108520746231079,52,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/220px-Palazzo_bartolini_Salimbeni.jpg,1,0.000525236129761,2498,0.134138345718384,42,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/3f74dcd8c86248f7c078bc4beb56235a.jpg,1,0.000532388687134,2498,0.087378263473511,43,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/A_180518traFlorence7.jpg,1,0.000562906265259,2498,0.064112663269043,21,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/aae92bec-0e06-4c00-92cd-eac6b54fd2f2_800x600.jpg,1,0.000417709350586,2498,0.114831209182739,42,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/Firenze_-_Florence_-_Piazza_Santa_Trìnita_-_View_East_on_Palazzo_Bartolini_Salimbeni_1523_by_Baccio_d'Agnolo.jpg,1,0.000448226928711,2498,0.172667980194092,70,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/italy-toscana-tuscany-firenze-florence-piazza-santa-trinita-palazzo-bartolini-salimbeni-XBY2F2.jpg,1,0.000551223754883,2498,0.079734325408936,34,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/l-italia-toscana-firenze-piazza-santa-trinita-e-palazzo-bartolini-salimbeni-di-notte-je710j.jpg,1,0.000574111938477,2498,0.109476804733276,67,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/Palazzo Bartolini Salimbeni1 DSC_4425.jpg,0,0.000576496124268,2498,0.134516954421997,15,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/Palazzo_bartolini_salimbeni2.jpg,0,0.000603437423706,2498,0.069355726242066,16,0,0,0,,,,,,,,,,,
_needle/colonna_aparmea_siria/D00148TargetImage.jpg,_haystack/palazzo_Bartolini_Salimbeni_Firenze/palazzobartolinisalimbenifacciata.jpg,1,0.000437498092651,2498,0.135318517684937,34,0,0,0,,,,,,,,,,,
